evaluation,policy,Phase,Tolerance_ms,N,N_accepted,N_strict_detected,TP,FP,FN,Precision,Recall,F1,AcceptedCoverage,MAE_ms,MedAE_ms,RMSE_ms,OutlierRate1s
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,strict,S,100,330,153,153,38,115,292,0.24836601307189543,0.11515151515151516,0.15734989648033126,0.4636363636363636,3839.4117647058824,3780.000000000001,5086.940411003263,0.6993464052287581
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,strict,S,200,330,153,153,41,112,289,0.2679738562091503,0.12424242424242424,0.16977225672877846,0.4636363636363636,3839.4117647058824,3780.000000000001,5086.940411003263,0.6993464052287581
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,unconstrained,P,50,330,330,316,222,108,108,0.6727272727272727,0.6727272727272727,0.6727272727272727,1.0,378.1515151515151,30.00000000000025,2621.634523681281,0.02727272727272727
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,unconstrained,P,100,330,330,316,257,73,73,0.7787878787878788,0.7787878787878788,0.7787878787878788,1.0,378.1515151515151,30.00000000000025,2621.634523681281,0.02727272727272727
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,unconstrained,P,200,330,330,316,283,47,47,0.8575757575757575,0.8575757575757575,0.8575757575757575,1.0,378.1515151515151,30.00000000000025,2621.634523681281,0.02727272727272727
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,unconstrained,S,50,330,330,166,34,296,296,0.10303030303030303,0.10303030303030303,0.10303030303030303,1.0,4334.242424242424,4255.0,5521.734960109637,0.8090909090909091
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,unconstrained,S,100,330,330,166,43,287,287,0.1303030303030303,0.1303030303030303,0.1303030303030303,1.0,4334.242424242424,4255.0,5521.734960109637,0.8090909090909091
strengthening/base_44/Full3C/Full3C/baselines/mean_ensemble,unconstrained,S,200,330,330,166,47,283,283,0.14242424242424243,0.14242424242424243,0.14242424242424243,1.0,4334.242424242424,4255.0,5521.734960109637,0.8090909090909091
strengthening/base_44/Full3C/Full3C/baselines/STA,accepted,P,50,330,330,330,71,259,259,0.21515151515151515,0.21515151515151515,0.21515151515151515,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,accepted,P,100,330,330,330,151,179,179,0.4575757575757576,0.4575757575757576,0.4575757575757576,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,accepted,P,200,330,330,330,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,accepted,S,50,330,318,314,2,316,328,0.006289308176100629,0.006060606060606061,0.006172839506172839,0.9636363636363636,4539.276729559749,4265.0,5602.517263296437,0.8773584905660378
strengthening/base_44/Full3C/Full3C/baselines/STA,accepted,S,100,330,318,314,5,313,325,0.015723270440251572,0.015151515151515152,0.015432098765432098,0.9636363636363636,4539.276729559749,4265.0,5602.517263296437,0.8773584905660378
strengthening/base_44/Full3C/Full3C/baselines/STA,accepted,S,200,330,318,314,15,303,315,0.04716981132075472,0.045454545454545456,0.046296296296296294,0.9636363636363636,4539.276729559749,4265.0,5602.517263296437,0.8773584905660378
strengthening/base_44/Full3C/Full3C/baselines/STA,strict,P,50,330,330,330,71,259,259,0.21515151515151515,0.21515151515151515,0.21515151515151515,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,strict,P,100,330,330,330,151,179,179,0.4575757575757576,0.4575757575757576,0.4575757575757576,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,strict,P,200,330,330,330,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,strict,S,50,330,314,314,2,312,328,0.006369426751592357,0.006060606060606061,0.006211180124223602,0.9515151515151515,4516.401273885351,4265.0,5571.732311894929,0.8789808917197452
strengthening/base_44/Full3C/Full3C/baselines/STA,strict,S,100,330,314,314,5,309,325,0.01592356687898089,0.015151515151515152,0.015527950310559006,0.9515151515151515,4516.401273885351,4265.0,5571.732311894929,0.8789808917197452
strengthening/base_44/Full3C/Full3C/baselines/STA,strict,S,200,330,314,314,15,299,315,0.04777070063694268,0.045454545454545456,0.046583850931677016,0.9515151515151515,4516.401273885351,4265.0,5571.732311894929,0.8789808917197452
strengthening/base_44/Full3C/Full3C/baselines/STA,unconstrained,P,50,330,330,330,71,259,259,0.21515151515151515,0.21515151515151515,0.21515151515151515,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,unconstrained,P,100,330,330,330,151,179,179,0.4575757575757576,0.4575757575757576,0.4575757575757576,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,unconstrained,P,200,330,330,330,260,70,70,0.7878787878787878,0.7878787878787878,0.7878787878787878,1.0,488.6969696969697,110.00000000000031,2844.1894515597296,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/STA,unconstrained,S,50,330,330,330,2,328,328,0.006060606060606061,0.006060606060606061,0.006060606060606061,1.0,4827.30303030303,4405.0,6272.714819926155,0.8909090909090909
strengthening/base_44/Full3C/Full3C/baselines/STA,unconstrained,S,100,330,330,330,5,325,325,0.015151515151515152,0.015151515151515152,0.015151515151515152,1.0,4827.30303030303,4405.0,6272.714819926155,0.8909090909090909
strengthening/base_44/Full3C/Full3C/baselines/STA,unconstrained,S,200,330,330,330,16,314,314,0.048484848484848485,0.048484848484848485,0.048484848484848485,1.0,4827.30303030303,4405.0,6272.714819926155,0.8909090909090909
strengthening/base_44/Full3C/Full3C/baselines/TCN,accepted,P,50,330,322,316,223,99,107,0.6925465838509317,0.6757575757575758,0.6840490797546013,0.9757575757575757,103.19875776397505,29.99999999999936,475.3145411656141,0.009316770186335404
strengthening/base_44/Full3C/Full3C/baselines/TCN,accepted,P,100,330,322,316,268,54,62,0.8322981366459627,0.8121212121212121,0.8220858895705522,0.9757575757575757,103.19875776397505,29.99999999999936,475.3145411656141,0.009316770186335404
strengthening/base_44/Full3C/Full3C/baselines/TCN,accepted,P,200,330,322,316,295,27,35,0.9161490683229814,0.8939393939393939,0.9049079754601227,0.9757575757575757,103.19875776397505,29.99999999999936,475.3145411656141,0.009316770186335404
strengthening/base_44/Full3C/Full3C/baselines/TCN,accepted,S,50,330,271,190,107,164,223,0.3948339483394834,0.3242424242424242,0.3560732113144759,0.8212121212121212,484.5387453874538,80.00000000000007,1594.493407039443,0.06642066420664207
strengthening/base_44/Full3C/Full3C/baselines/TCN,accepted,S,100,330,271,190,154,117,176,0.5682656826568265,0.4666666666666667,0.5124792013311148,0.8212121212121212,484.5387453874538,80.00000000000007,1594.493407039443,0.06642066420664207
strengthening/base_44/Full3C/Full3C/baselines/TCN,accepted,S,200,330,271,190,199,72,131,0.7343173431734318,0.603030303030303,0.6622296173044925,0.8212121212121212,484.5387453874538,80.00000000000007,1594.493407039443,0.06642066420664207
strengthening/base_44/Full3C/Full3C/baselines/TCN,strict,P,50,330,316,316,220,96,110,0.6962025316455697,0.6666666666666666,0.6811145510835913,0.9575757575757575,103.16455696202522,29.99999999999936,479.4108990485951,0.00949367088607595
strengthening/base_44/Full3C/Full3C/baselines/TCN,strict,P,100,330,316,316,265,51,65,0.8386075949367089,0.803030303030303,0.8204334365325078,0.9575757575757575,103.16455696202522,29.99999999999936,479.4108990485951,0.00949367088607595
strengthening/base_44/Full3C/Full3C/baselines/TCN,strict,P,200,330,316,316,290,26,40,0.9177215189873418,0.8787878787878788,0.8978328173374613,0.9575757575757575,103.16455696202522,29.99999999999936,479.4108990485951,0.00949367088607595
strengthening/base_44/Full3C/Full3C/baselines/TCN,strict,S,50,330,190,190,92,98,238,0.4842105263157895,0.2787878787878788,0.35384615384615387,0.5757575757575758,210.21052631578945,60.0000000000005,884.8859575644406,0.021052631578947368
strengthening/base_44/Full3C/Full3C/baselines/TCN,strict,S,100,330,190,190,129,61,201,0.6789473684210526,0.39090909090909093,0.49615384615384617,0.5757575757575758,210.21052631578945,60.0000000000005,884.8859575644406,0.021052631578947368
strengthening/base_44/Full3C/Full3C/baselines/TCN,strict,S,200,330,190,190,158,32,172,0.8315789473684211,0.47878787878787876,0.6076923076923076,0.5757575757575758,210.21052631578945,60.0000000000005,884.8859575644406,0.021052631578947368
strengthening/base_44/Full3C/Full3C/baselines/TCN,unconstrained,P,50,330,322,316,223,99,107,0.6925465838509317,0.6757575757575758,0.6840490797546013,0.9757575757575757,103.19875776397505,29.99999999999936,475.3145411656141,0.009316770186335404
strengthening/base_44/Full3C/Full3C/baselines/TCN,unconstrained,P,100,330,322,316,268,54,62,0.8322981366459627,0.8121212121212121,0.8220858895705522,0.9757575757575757,103.19875776397505,29.99999999999936,475.3145411656141,0.009316770186335404
strengthening/base_44/Full3C/Full3C/baselines/TCN,unconstrained,P,200,330,322,316,295,27,35,0.9161490683229814,0.8939393939393939,0.9049079754601227,0.9757575757575757,103.19875776397505,29.99999999999936,475.3145411656141,0.009316770186335404
strengthening/base_44/Full3C/Full3C/baselines/TCN,unconstrained,S,50,330,278,195,108,170,222,0.38848920863309355,0.32727272727272727,0.35526315789473684,0.8424242424242424,537.5179856115107,80.00000000000007,1739.4840258706006,0.07553956834532374
strengthening/base_44/Full3C/Full3C/baselines/TCN,unconstrained,S,100,330,278,195,157,121,173,0.564748201438849,0.47575757575757577,0.5164473684210527,0.8424242424242424,537.5179856115107,80.00000000000007,1739.4840258706006,0.07553956834532374
strengthening/base_44/Full3C/Full3C/baselines/TCN,unconstrained,S,200,330,278,195,203,75,127,0.7302158273381295,0.6151515151515151,0.6677631578947368,0.8424242424242424,537.5179856115107,80.00000000000007,1739.4840258706006,0.07553956834532374
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,accepted,P,50,330,330,316,229,101,101,0.693939393939394,0.693939393939394,0.693939393939394,1.0,425.33333333333326,29.999999999999805,2842.743659768062,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,accepted,P,100,330,330,316,261,69,69,0.7909090909090909,0.7909090909090909,0.7909090909090909,1.0,425.33333333333326,29.999999999999805,2842.743659768062,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,accepted,P,200,330,330,316,283,47,47,0.8575757575757575,0.8575757575757575,0.8575757575757575,1.0,425.33333333333326,29.999999999999805,2842.743659768062,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,accepted,S,50,330,262,149,104,158,226,0.3969465648854962,0.3151515151515151,0.35135135135135137,0.793939393939394,488.1297709923664,89.99999999999986,1572.5293235047934,0.07251908396946564
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,accepted,S,100,330,262,149,141,121,189,0.5381679389312977,0.42727272727272725,0.47635135135135137,0.793939393939394,488.1297709923664,89.99999999999986,1572.5293235047934,0.07251908396946564
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,accepted,S,200,330,262,149,179,83,151,0.683206106870229,0.5424242424242425,0.6047297297297297,0.793939393939394,488.1297709923664,89.99999999999986,1572.5293235047934,0.07251908396946564
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,strict,P,50,330,316,316,229,87,101,0.7246835443037974,0.693939393939394,0.7089783281733746,0.9575757575757575,131.13924050632903,29.99999999999936,656.4779441376843,0.012658227848101266
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,strict,P,100,330,316,316,261,55,69,0.8259493670886076,0.7909090909090909,0.8080495356037152,0.9575757575757575,131.13924050632903,29.99999999999936,656.4779441376843,0.012658227848101266
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,strict,P,200,330,316,316,281,35,49,0.8892405063291139,0.8515151515151516,0.8699690402476781,0.9575757575757575,131.13924050632903,29.99999999999936,656.4779441376843,0.012658227848101266
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,strict,S,50,330,149,149,71,78,259,0.47651006711409394,0.21515151515151515,0.2964509394572025,0.45151515151515154,164.2953020134228,60.0000000000005,452.3510545031006,0.013422818791946308
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,strict,S,100,330,149,149,93,56,237,0.6241610738255033,0.2818181818181818,0.3883089770354906,0.45151515151515154,164.2953020134228,60.0000000000005,452.3510545031006,0.013422818791946308
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,strict,S,200,330,149,149,118,31,212,0.7919463087248322,0.3575757575757576,0.49269311064718163,0.45151515151515154,164.2953020134228,60.0000000000005,452.3510545031006,0.013422818791946308
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,unconstrained,P,50,330,330,316,229,101,101,0.693939393939394,0.693939393939394,0.693939393939394,1.0,425.33333333333326,29.999999999999805,2842.743659768062,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,unconstrained,P,100,330,330,316,261,69,69,0.7909090909090909,0.7909090909090909,0.7909090909090909,1.0,425.33333333333326,29.999999999999805,2842.743659768062,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,unconstrained,P,200,330,330,316,283,47,47,0.8575757575757575,0.8575757575757575,0.8575757575757575,1.0,425.33333333333326,29.999999999999805,2842.743659768062,0.024242424242424242
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,unconstrained,S,50,330,265,152,105,160,225,0.39622641509433965,0.3181818181818182,0.35294117647058826,0.803030303030303,540.9433962264151,89.99999999999986,1728.3207031191255,0.07924528301886792
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,unconstrained,S,100,330,265,152,142,123,188,0.5358490566037736,0.4303030303030303,0.4773109243697479,0.803030303030303,540.9433962264151,89.99999999999986,1728.3207031191255,0.07924528301886792
strengthening/base_44/Full3C/Full3C/baselines/weighted_ensemble,unconstrained,S,200,330,265,152,181,84,149,0.6830188679245283,0.5484848484848485,0.6084033613445378,0.803030303030303,540.9433962264151,89.99999999999986,1728.3207031191255,0.07924528301886792
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,accepted,P,50,330,327,322,220,107,110,0.672782874617737,0.6666666666666666,0.669710806697108,0.990909090909091,105.65749235473997,29.99999999999936,473.8078553507201,0.009174311926605505
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,accepted,P,100,330,327,322,269,58,61,0.8226299694189603,0.8151515151515152,0.8188736681887366,0.990909090909091,105.65749235473997,29.99999999999936,473.8078553507201,0.009174311926605505
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,accepted,P,200,330,327,322,299,28,31,0.9143730886850153,0.906060606060606,0.9101978691019786,0.990909090909091,105.65749235473997,29.99999999999936,473.8078553507201,0.009174311926605505
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,accepted,S,50,330,326,320,122,204,208,0.37423312883435583,0.3696969696969697,0.3719512195121951,0.9878787878787879,522.4539877300614,89.99999999999986,1729.6237045985472,0.07668711656441718
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,accepted,S,100,330,326,320,180,146,150,0.5521472392638037,0.5454545454545454,0.5487804878048781,0.9878787878787879,522.4539877300614,89.99999999999986,1729.6237045985472,0.07668711656441718
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,accepted,S,200,330,326,320,226,100,104,0.6932515337423313,0.6848484848484848,0.6890243902439024,0.9878787878787879,522.4539877300614,89.99999999999986,1729.6237045985472,0.07668711656441718
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,strict,P,50,330,322,322,220,102,110,0.6832298136645962,0.6666666666666666,0.6748466257668712,0.9757575757575757,102.32919254658376,29.99999999999936,475.3628885140252,0.009316770186335404
strengthening/base_44/Full3C/Full3C/evaluation/full15ch_seed42,strict,P,100,330,322,322,269,53,61,0.8354037267080745,0.8151515151515152,0.8251533742331288,0.9757575757575757,102.32919254658376,29.99999999999936,475.3628885140252,0.009316770186335404
